Year,Portfolio1,Portfolio2,Portfolio3,Portfolio4,Portfolio5,Portfolio6,Portfolio7,Portfolio8,Portfolio9,Portfolio10,Portfolio11,Portfolio12,Portfolio13,Portfolio14,Portfolio15,Portfolio16,Portfolio17,Portfolio18,Portfolio19,Portfolio20,Portfolio21,Portfolio22,Portfolio23,Portfolio24,Portfolio25,Portfolio26,Portfolio27,Portfolio28,Portfolio29,Portfolio30,Portfolio31,Portfolio32
1982.833333,9.5076,9.3575,11.1416,9.8541,11.7887,7.3254,7.7095,7.252,9.5007,7.6443,7.1868,9.6361,17.1312,6.2029,8.5951,9.9669,6.4764,7.6193,5.9801,7.9373,5.6125,5.539,3.8523,1.9997,5.6832,3.5184,0.9464,-0.369,4.9419,3.6701,0.7801,2.2158
1982.916667,0.2817,0.2406,1.4113,1.7916,2.0191,4.3,0.3991,0.2251,3.9829,0.7488,0.408,0.3156,0.1056,1.6522,0.3974,-0.6915,0.925,-6.7579,1.4444,4.038,-2.0663,1.1914,0.5128,0.7325,3.8095,0.4774,0.9492,-2.14,2.0793,0.8782,2.35,3.6624
1983,13.8704,14.9583,10.4921,7.0358,5.3366,8.0041,4.7565,3.681,5.8954,4.5642,6.1021,5.3302,7.3961,4.5021,3.6822,5.7003,9.9399,2.1812,4.6146,2.0097,3.689,2.647,2.6198,3.4643,3.2744,4.2854,2.41,4.7804,2.8226,9.4114,4.6195,2.0566
1983.083333,-0.3223,5.5617,4.4655,5.333,8.1512,4.7647,5.7942,7.6361,9.9655,6.2936,6.9523,5.0501,8.3932,5.5615,5.3979,5.4029,2.6871,2.864,2.293,3.4612,5.8721,7.1777,2.5328,0.8012,4.6486,2.7063,0.6961,3.274,4.5887,-0.6114,3.4916,5.996
1983.166667,1.4966,2.7242,2.0652,3.3648,5.0936,5.7334,6.7096,6.2622,9.5969,4.5114,4.7093,9.7259,5.0925,6.3146,7.626,7.592,4.3337,6.2755,0.4357,2.9465,2.4026,5.0703,2.1578,6.2055,2.0002,3.737,5.3978,6.6194,4.2192,0.7974,8.5731,3.448
1983.25,8.8477,7.0451,7.7174,7.6673,8.3764,5.8613,7.5592,8.2668,7.9405,4.1982,8.9057,10.103,11.5312,5.9996,8.5536,6.3648,4.9134,3.323,5.3586,7.2968,6.2742,7.0905,6.5658,4.9747,7.8545,9.2153,10.0694,11.1672,8.3796,5.5403,8.5627,8.6301
1983.333333,12.6362,10.4202,6.3235,6.281,9.8871,10.1508,4.9835,4.0318,4.1607,5.7121,3.3582,4.7667,6.3204,5.1618,3.1823,5.9659,11.6044,0.8148,0.1822,0.173,0.9697,-2.0544,-2.2542,3.6689,0.8553,-0.126,0.3447,-0.5167,1.0744,-0.9539,-3.0868,1.6773
1983.416667,4.9582,8.6886,4.8537,5.5538,6.2569,2.5352,5.9213,5.9289,1.8222,3.1572,1.7776,1.4226,4.189,4.1109,1.4511,0.552,13.0948,5.9258,7.0282,5.2357,1.1891,4.7823,6.6307,2.8275,-0.2078,4.5045,0.5905,3.6395,0.3523,0.5574,4.7125,0.2663
1983.5,-8.294,-6.0576,-4.8895,-5.0036,-2.1015,-3.0331,-0.6833,-0.2846,-2.1863,-0.469,3.6418,4.4547,-0.363,0.7167,1.5199,4.2579,-5.1152,-5.8432,-6.328,-4.0694,-8.2977,-5.4854,-4.7806,-4.3651,-1.8709,-0.5736,-3.3763,-4.7125,-0.3892,-2.8192,2.9516,-2.4378
1983.583333,-5.847,-5.2206,-4.3771,-4.3153,-5.7041,-3.4638,-2.7524,-1.8505,-5.2651,-1.5331,-1.9612,-0.395,-2.7427,-0.2266,4.4233,1.494,0.1363,-3.1791,0.0485,-1.638,-2.7006,-1.5861,0.0758,0.111,-1.604,1.1594,2.4601,4.1164,3.2141,5.4594,6.6089,8.7371
1983.666667,-5.0215,0.6269,2.3467,1.1852,-0.1242,1.8086,2.875,3.8423,-0.5496,4.9615,4.3883,2.1965,2.039,4.6083,5.9734,1.2632,-0.9009,2.7199,3.2878,3.1809,4.7944,4.5595,0.973,0.7799,1.919,2.4342,0.0336,-1.0177,2.5213,1.1156,-0.995,-3.5174
1983.75,-11.1509,-9.8451,-7.8732,-8.59,-5.4889,-5.1129,-3.8505,-4.7549,-7.0567,-1.6162,-1.6134,-2.9379,-4.9616,-1.5037,-0.7175,-5.0925,-7.7937,-7.777,-2.7322,-3.198,-2.4676,-4.4573,-1.2835,-0.6452,-0.3895,0.4086,-1.7912,-1.5698,0.8197,-2.1156,2.3139,-1.5549
1983.833333,1.8449,4.2084,7.2048,4.9441,3.6621,6.5237,3.4994,4.233,4.3804,3.1581,4.7918,4.5857,4.0328,6.0637,2.6118,3.8977,9.6677,3.6171,5.1087,0.7486,3.0933,2.5586,3.6029,1.8967,4.413,1.5398,2.7198,3.3422,3.2045,1.1694,-0.7672,3.5232
1983.916667,-5.4544,-2.6473,-2.9627,-2.5334,-1.2172,-1.6521,-0.6554,0.6568,-0.4538,-0.2788,-0.8993,0.2655,0.723,0.6489,0.1396,2.454,-1.4073,-2.587,-2.2135,-0.0693,-1.2181,-1.224,0.1689,-0.4654,-2.3933,-0.7557,-1.679,2.266,-2.7189,-0.9807,0.4695,4.066
1984,-2.2735,-4.7533,-5.4611,-4.2762,0.0582,-3.5258,-0.0635,-0.4266,2.2323,-0.8184,1.1775,1.0685,3.218,0.9921,4.654,4.1705,-9.1579,-6.1577,-7.1927,-5.63,-2.8929,-2.793,-1.3978,-0.509,-2.0192,-2.8064,6.3243,4.3822,-2.5539,5.43,7.5419,7.7765
1984.083333,-7.3441,-6.6549,-7.3078,-6.7551,-4.4078,-5.3857,-5.8365,-5.1871,-5.9663,-3.2431,-3.5992,-4.0549,-5.2102,-3.6822,-2.4782,-1.4724,-2.0946,-6.5307,-3.2097,-4.5194,-9.7792,-5.2302,-5.2342,-5.5756,-5.457,-6.8738,-1.0178,-2.481,-4.9704,-0.9081,2.8353,-0.4398
1984.166667,-0.8622,1.4151,-0.3609,0.4424,2.4188,0.5575,1.3287,1.835,1.2105,1.2769,0.74,1.9197,3.9113,2.323,1.0018,6.2021,-1.1249,0.2019,1.0796,2.0555,5.4123,3.3284,1.9857,2.5712,3.1523,1.0333,-0.6255,-1.4998,3.7841,-2.462,1.8233,0.5132
1984.25,-4.3767,-2.5111,-0.7375,0.1825,-1.6724,-0.1263,0.4004,2.1913,-0.7319,-2.1264,1.1864,-0.3054,-2.1161,1.5713,-0.0108,0.6201,0.9191,0.0829,0.0099,1.3513,-5.2956,0.5973,-0.551,2.3426,-2.6535,0.2855,2.7425,-0.6074,-2.3669,2.4262,5.3288,2.0569
1984.333333,-8.1689,-7.1348,-5.8494,-4.8476,-6.8257,-5.1833,-5.6842,-4.4061,-4.0005,-3.3575,-3.8713,-4.9409,-5.7207,-3.8125,-2.6647,-6.5966,-7.9491,-7.3048,-5.6398,-4.2308,-6.8008,-3.8963,-3.29,-5.2451,-8.1616,-4.2412,-1.7006,-5.8973,-6.7105,-6.0246,-3.9824,-6.9904
1984.416667,1.2557,3.1117,4.0662,6.2731,2.0367,1.6331,3.9766,0.9244,0.3537,1.5187,2.7125,1.6337,-0.8726,1.9463,1.4058,-0.4686,2.0433,6.3106,4.4724,3.78,-2.0853,3.5381,5.8345,4.7683,-0.2025,3.3187,0.173,1.6809,0.358,5.8091,0.6256,-3.5708
1984.5,-9.4954,-6.7244,-5.4974,-3.5705,-7.5943,-5.425,-2.6987,-3.3185,-7.2909,-2.7601,-0.8986,0.387,-6.995,-3.3878,-0.3893,-0.4591,-7.1533,-5.3456,-1.9268,0.5789,-3.3591,-1.9049,-0.8705,-2.5823,-3.7118,0.0163,-4.3809,0.2017,-1.9078,-1.4205,-4.4033,0.998
1984.583333,13.2093,14.5833,14.3099,13.0244,10.63,13.5011,9.7387,10.7272,9.638,11.5782,8.3402,10.3025,9.4467,10.0166,7.3336,10.2598,17.1002,17.0935,11.2272,10.6023,14.0134,9.9534,9.9232,10.9783,11.9882,11.5817,11.3148,12.1394,12.1922,9.8175,12.0393,11.2665
1984.666667,-4.4047,-4.3643,-3.4819,-1.6481,-0.0473,-0.4116,0.9408,1.541,-1.4476,1.3899,1.8223,3.1436,-0.5699,3.3442,4.4665,3.2749,-3.8195,-5.775,-3.0374,-1.8852,-2.7061,-2.0278,0.1003,-1.1701,-1.2087,-1.2051,2.0998,3.6149,2.004,3.6437,3.7772,4.3641
1984.75,-3.2496,-3.9967,-1.9999,-1.2693,-3.2813,-1.5365,-1.5869,-0.1989,-2.8984,1.052,-0.278,1.795,-2.896,-1.5722,2.9733,3.6061,-4.609,-1.7104,0.9968,1.0176,1.24,1.172,1.0124,3.4595,1.4097,-1.0444,0.1894,-0.0486,2.3398,-2.0953,-1.6682,0.7182
1984.833333,-7.8423,-5.457,-4.1176,-3.1551,-4.2005,-3.7687,-1.5564,1.0642,-5.073,0.4819,0.4507,2.0953,-3.2233,1.2913,2.6149,1.244,-2.6029,-4.1866,-2.5708,-2.3844,-1.5753,-0.1539,-1.2446,-0.8096,-0.9983,-0.6259,-1.7979,-0.8628,1.9899,2.4352,-0.3614,-0.3272
1984.916667,0.141,3.2166,1.6514,2.5669,-1.0201,0.5854,2.8783,2.6722,-0.1397,0.6051,2.4666,2.9829,0.2481,2.1788,2.9665,3.5907,3.3387,4.2601,3.3139,2.6421,3.1184,1.2849,2.2035,1.3597,3.0331,2.7798,2.6742,4.6523,1.4117,1.6974,2.2398,3.576
1985,17.6321,16.8955,12.5508,14.3852,12.1097,12.3308,12.982,10.1388,12.2578,10.1192,8.4756,8.015,8.7968,9.7876,6.9542,9.4231,9.777,12.067,11.7575,9.8651,11.4446,7.989,7.1755,7.328,9.1103,9.1737,7.8802,6.8618,6.3558,4.3235,4.1055,6.6119
1985.083333,2.695,1.4291,2.7365,3.6016,2.7344,3.0391,1.8748,2.9207,2.6469,4.4631,2.7149,2.1655,3.0314,2.1967,0.9849,2.0189,-2.6791,-1.0033,-0.1065,1.9908,-1.8884,-0.5793,3.1129,4.8039,1.4177,1.2065,5.5114,0.0508,1.5714,1.6677,3.6054,0.6117
1985.166667,-4.7269,-4.5347,-3.3243,-2.2045,-4.5412,-4.9732,-2.2208,-0.8813,-3.0686,-1.56,0.9434,1.7242,-2.2435,2.9996,2.7044,1.204,-5.9595,-4.8712,-3.7401,-0.5221,-0.5983,0.0864,1.503,1.5191,-0.1031,-1.748,1.2096,-2.1113,1.1814,3.2748,4.4529,-4.9017
1985.25,-3.204,-4.1767,-2.8269,-0.7679,-4.2928,-1.9371,-1.4344,1.6882,-1.8567,-0.4974,0.5134,4.5362,-0.2427,0.515,2.8216,4.4436,-4.9776,-0.9326,-1.975,-0.9532,0.7543,-0.8067,-4.0358,-2.4933,-1.5179,-0.5465,2.618,-0.2625,0.1904,1.9675,3.8217,2.0527
1985.333333,1.5055,4.178,4.6529,5.3977,1.8783,2.1344,3.3311,5.1868,3.2299,2.2014,5.221,4.65,2.4475,2.5298,4.1248,4.3479,3.1755,2.2517,6.2363,6.5339,6.7537,7.8694,7.5155,7.6641,6.287,9.0478,3.3334,6.0171,6.1459,4.3032,5.0381,4.9885
1985.416667,-1.3943,0.4928,0.7594,2.8331,-0.8773,-1.5307,1.7979,4.0307,-2.1016,2.2684,2.9193,5.8417,-1.4379,2.8445,3.9,6.0396,3.2355,1.8886,2.4918,0.557,2.4311,0.9331,3.0181,2.8116,1.174,1.849,0.7894,1.3758,2.6003,3.9754,-0.2248,-0.7542
1985.5,1.7909,4.2904,1.9134,2.8666,4.7037,3.8402,2.8962,2.3859,4.304,1.7774,0.4638,0.64,3.4429,1.1305,-1.4873,1.3273,-3.3407,2.7985,0.2444,0.3426,2.446,-0.9062,-1.1883,-1.6559,-0.925,-0.9228,-1.6284,-1.3389,-0.4662,-2.3381,-1.5806,-2.8623
1985.583333,-0.4544,-2.7417,-2.8989,-2.01,0.1629,-3.0681,0.1888,0.6213,-2.0904,-0.1448,1.0314,0.5093,-2.1128,0.9915,2.4268,4.2332,-3.4599,-3.8161,-1.6025,-1.3379,-0.9425,0.5737,-0.3827,1.8047,-1.0085,-0.7512,0.7331,-1.7728,0.6865,1.7019,0.6909,-0.57
1985.666667,-8.8857,-8.5016,-7.5676,-6.441,-7.3468,-6.2633,-3.4745,-4.3742,-5.5428,-2.9368,-1.3952,-4.5182,-6.6484,-3.2566,-3.2555,-1.3659,-2.2543,-4.1562,-5.8611,-3.6974,-4.4128,-3.0193,-0.6242,-3.06,-4.4982,-4.5608,-2.4302,-2.8466,-5.3752,-3.5908,-2.5291,-4.1422
1985.75,1.8319,3.7426,3.2843,3.3962,2.3448,4.1637,2.4728,4.7155,4.5769,1.1712,5.1779,5.1017,1.8523,3.1096,2.9382,5.0872,8.6501,2.2285,4.6714,3.5034,5.017,6.152,3.0123,8.4818,5.8507,4.2249,4.1978,8.2755,4.142,6.56,6.1348,9.9334
1985.833333,6.0633,7.5429,7.6548,8.4912,7.277,7.6299,6.9383,8.0293,6.6905,6.2634,6.1489,6.4007,7.7346,5.2591,6.9184,3.5721,9.5615,11.1392,11.1549,8.6431,8.9568,9.3222,7.2651,7.0235,7.564,6.4188,3.3046,5.8001,5.4816,4.7182,2.0609,6.8469
1985.916667,2.9619,6.7466,5.2483,4.9577,6.2346,5.1588,3.8758,4.5985,3.4821,2.7206,4.5151,1.882,1.5553,2.9253,3.9136,6.0371,4.8231,6.6001,4.5959,6.6595,4.7599,4.3024,4.4622,4.894,3.1028,5.3637,1.5531,4.1718,4.2546,4.891,3.3865,4.7667
1986,4.0945,0.2307,0.6347,3.0643,3.1543,-0.6811,2.1952,2.9998,1.8068,-1.4737,1.304,1.8779,2.6299,2.4001,2.1789,3.221,6.2932,-1.4567,0.5488,0.3698,7.1407,-3.3788,0.7455,1.651,3.1787,2.5373,-1.1115,-0.2924,3.1689,-0.3082,0.7146,0.6873
1986.083333,6.0957,5.0431,7.3788,8.177,6.3644,7.377,6.5215,9.0122,4.0955,5.7984,8.2215,9.6719,4.5685,5.5804,7.5627,6.1409,10.7581,9.0351,9.0202,6.7059,5.9946,7.8848,11.5258,8.4528,9.8898,8.288,5.1072,9.2647,7.4939,5.9268,4.5172,13.0372
1986.166667,2.8035,2.3436,5.5902,4.6042,6.9869,3.6454,6.7931,4.7257,4.422,5.084,4.9781,4.8224,5.0002,4.9826,6.9899,5.3778,5.682,2.0501,8.3175,6.0795,3.7314,4.8177,7.5995,7.6383,5.0293,4.875,5.5262,7.4648,4.5697,4.1874,4.558,4.6971
1986.25,0.8778,3.798,4.2973,1.7566,1.7233,1.1738,-0.2214,3.5248,0.6763,-1.2471,3.2406,1.6855,-0.3734,-1.7316,3.1117,1.7323,-4.9391,-0.1691,-0.6689,1.5966,-2.444,2.7044,-0.1766,-2.9956,-5.5891,-0.7845,-2.0848,-1.7887,-5.3604,-1.5835,-1.2492,-3.6952
1986.333333,2.1004,2.862,2.4947,4.623,2.3637,3.0653,7.0859,6.2708,3.1508,4.4828,4.7907,4.5263,2.3409,3.0969,4.7844,3.3492,4.5078,2.3153,6.8867,5.7282,3.0298,5.1859,6.4277,4.1941,4.8387,5.7846,5.1918,7.9395,4.4333,5.8114,5.76,3.9476
1986.416667,-0.4973,-1.444,0.3717,0.4325,-3.0807,-3.3895,1.3084,2.0912,0.265,-0.3795,3.033,3.2488,-1.0887,3.5733,1.3018,3.455,1.3119,1.5433,2.531,1.7634,0.7479,1.8404,1.442,3.2862,-0.6443,2.8573,0.829,0.1448,1.0205,3.9287,4.1279,0.9943
1986.5,-11.3971,-10.1375,-11.3975,-10.495,-13.6378,-9.3154,-8.6022,-5.1702,-11.9907,-8.0547,-7.5258,-5.0092,-10.4038,-6.1372,-1.1774,-6.3216,-8.626,-7.5244,-4.8442,-8.1271,-3.8793,-6.8697,-6.8795,-6.7082,-6.4404,-4.2588,-1.5052,-8.1804,-2.8726,1.7599,-6.3738,-3.8749
1986.583333,0.4218,4.8909,3.2154,1.945,3.7232,2.7485,4.8903,2.3266,5.043,4.3379,4.4822,3.4006,2.8231,5.9445,4.4234,5.1689,6.1772,8.1666,4.3013,3.3855,7.253,5.3707,5.577,6.1109,8.2573,8.5213,10.1246,11.6204,9.9508,7.5429,10.5931,11.8003
1986.666667,-8.6655,-7.9345,-8.9417,-7.7759,-3.3421,-4.9951,-5.1982,-4.5454,-6.1051,-5.1435,-3.701,-3.1425,-3.834,-3.7167,-5.5699,-6.297,-13.6983,-9.0768,-11.9812,-9.3611,-11.6339,-7.3985,-9.656,-7.1883,-9.3749,-3.5656,-7.6341,-6.0939,-6.2777,-10.5466,-5.1795,-4.5732
1986.75,4.0965,3.4477,4.8083,4.5831,2.405,2.2771,2.9923,2.066,4.0796,3.5059,3.0338,0.8595,-0.2809,2.9224,1.8443,4.9656,5.6041,5.3022,7.7898,4.1419,6.5878,7.1848,8.124,5.6122,5.383,5.1551,2.6148,4.9092,6.4917,5.7849,4.0465,5.8062
1986.833333,-2.7116,0.5818,0.7051,0.7227,-3.4473,0.3165,-0.3936,0.0318,-1.7247,-0.4533,1.0604,-1.107,0.108,2.7316,-0.4029,-1.9285,-0.675,4.4521,1.3236,2.4025,1.325,2.8967,2.5133,1.6093,0.4921,2.4928,1.7228,1.5416,1.5432,1.463,1.9864,1.8357
1986.916667,-7.6714,0.139,-2.2351,-2.3515,-5.4338,-1.9125,-3.401,-2.2629,-3.4132,-3.6847,-2.1891,-3.3613,-1.9915,-0.6472,-2.7693,-0.3152,-0.4226,-0.8659,-0.7382,-3.3164,-1.63,-2.7086,-4.3064,-2.9787,-4.7974,-4.9496,-1.2275,-2.6135,-2.7875,-2.8939,-5.1043,-1.1199
1987,11.7378,14.8096,14.0382,11.8331,13.1887,11.9974,10.8863,10.5663,13.1137,9.7282,10.2895,8.7,9.6156,7.5335,9.3916,13.2742,11.8939,16.633,14.2616,12.4054,18.0904,14.001,10.465,15.6943,11.7999,13.3659,12.4673,13.0437,11.8523,8.2778,12.4822,13.203
1987.083333,13.3287,8.7148,6.1888,9.4618,7.4713,7.749,7.4129,5.88,7.3217,6.2415,6.6747,4.5083,7.8137,3.9083,3.259,2.0321,10.3074,7.666,8.4184,7.9607,8.3041,5.8155,3.8002,1.8151,6.5585,4.3097,-0.2237,1.9779,1.5635,-1.8408,-0.7593,-0.2641
1987.166667,3.1176,1.8718,0.884,0.9932,5.1593,-1.3725,4.2892,3.035,-0.4685,3.2271,2.5228,3.9575,5.8541,2.9748,3.1328,3.2596,-2.7409,0.6085,0.8471,2.2846,0.7448,1.5249,2.4866,2.6922,-1.3107,2.4838,2.8778,6.5143,2.1522,-1.5108,4.4664,8.0459
1987.25,0.6709,-4.5106,-3.4746,-3.1684,-3.1882,-2.4981,-3.8732,-4.1235,-0.5426,-3.6885,-2.2246,-3.5439,-3.1411,-3.1235,-5.0996,-2.5993,-5.3019,-1.7288,-2.0912,-1.1953,-0.4838,-2.3952,-1.7121,-2.7507,-0.9701,0.0324,-1.3455,0.3571,-2.0437,-4.7884,3.3241,-0.9452
1987.333333,-1.6167,-1.4982,0.0643,0.3641,0.9523,0.644,1.5785,-2.7346,1.9449,0.1299,0.1621,-1.2532,2.5859,0.3661,1.3718,-1.4038,-0.6797,4.6378,1.6775,1.1965,-0.448,0.3905,0.232,-0.2082,-0.7858,0.758,-0.1515,0.997,0.2158,-0.0459,0.1685,1.7445
1987.416667,-2.7113,-0.3165,2.8615,2.8154,0.537,4.0416,2.421,4.4671,-1.1327,5.9365,3.5295,2.3115,3.314,3.8639,3.8912,7.2133,0.8465,2.8385,6.3273,5.0751,3.5595,4.3097,6.7026,5.2156,4.742,3.8482,6.3624,5.0002,4.2749,5.2244,2.011,7.6348
1987.5,1.5384,0.8091,1.9736,2.7122,1.8052,4.7151,4.9981,2.8648,3.7769,3.8594,2.8165,2.5707,6.5004,5.8799,5.5619,9.4553,4.231,4.655,6.2615,5.5056,3.6855,3.5544,3.3587,5.3996,8.1157,3.6054,3.0813,2.577,4.4284,3.1295,3.0775,3.6462
1987.583333,-0.7747,3.8103,4.1708,4.1228,3.3011,2.3604,3.8321,4.6923,3.1626,2.7427,2.2722,6.0877,0.7595,2.4719,6.0048,3.6571,2.7973,6.5168,2.2359,5.2443,6.3857,5.9049,4.1619,5.1687,4.2905,2.1927,5.0255,3.5604,1.8997,1.7485,6.0098,4.2871
1987.666667,-2.7713,-3.1657,-2.9884,-2.4067,0.0024,-2.7251,-0.9316,-1.1502,-1.3306,-2.1117,-0.5381,0.5655,-1.3057,-1.8701,-0.6528,0.7221,-1.8991,-1.615,-0.8531,-3.0216,0.0846,-1.2594,-4.691,-2.4169,0.0782,-0.7216,-0.8718,-3.9408,-1.2908,-4.0298,0.7969,-7.3294
1987.75,-35.3533,-33.177,-32.0464,-31.2646,-33.7405,-28.6964,-27.6788,-27.1262,-30.0098,-30.1679,-21.7423,-23.2178,-31.0051,-26.6152,-25.8075,-26.1735,-26.76,-24.2734,-21.6246,-22.1549,-21.3443,-23.9308,-23.815,-25.2388,-25.4331,-20.6572,-13.1243,-19.6977,-21.1774,-18.4397,-14.7151,-23.3218
1987.833333,-6.6308,-4.9267,-5.3401,-7.4206,-7.5867,-6.1301,-2.5349,-2.7275,-5.2283,-5.9576,-0.6095,-3.676,-3.1325,-2.0372,-2.1234,-5.1328,-5.0738,-10.2579,-9.9867,-8.2036,-9.376,-7.3956,-8.3494,-8.9038,-6.7311,-5.3159,-9.9017,-5.1152,-3.5585,-7.0294,-7.8956,-7.1937
1987.916667,1.8802,13.3894,10.3148,10.7553,10.0134,9.0246,8.6795,6.0524,4.8372,5.5012,4.075,5.4003,2.5041,4.7193,3.2657,11.951,14.2993,10.02,9.2469,8.2661,8.5688,9.2175,8.9645,7.816,6.2991,6.9371,4.176,5.0479,4.1076,7.5587,3.1181,4.2597
1988,4.387,1.4439,3.0323,1.3956,6.4972,2.1574,3.8919,4.568,3.6348,7.1456,7.5997,4.9557,5.7981,5.8068,7.5533,4.2176,5.5992,0.1633,3.8004,1.7586,1.7285,5.5578,0.5646,5.4716,4.3905,4.7616,9.6538,8.4918,5.3755,8.1967,10.4293,13.4519
1988.083333,6.0342,7.5759,9.3304,9.2554,7.4795,7.3912,8.7251,8.4438,6.9309,7.5038,9.0111,6.2067,7.4272,6.92,5.0165,8.1499,4.9688,3.5962,5.731,5.4901,3.5237,6.3886,6.7275,6.9841,4.2181,4.8638,2.2085,3.2787,3.3534,4.5001,0.6809,5.3524
1988.166667,2.7038,4.6211,1.7511,4.7665,3.2884,5.4517,4.1849,4.5851,2.9102,3.9838,1.0565,2.3385,5.7369,6.2884,-0.5204,1.6569,0.908,-8.554,-2.0578,-3.1595,-4.6349,-1.8246,-4.7228,-0.3633,-2.3943,-0.5071,-3.7823,-2.5321,-1.9043,1.4189,-2.5108,-3.7411
1988.25,1.3785,2.5752,1.1545,1.1475,3.0952,1.5671,2.4909,1.8464,3.5961,0.9374,1.3527,2.6284,3.5576,1.7211,3.092,3.1017,-3.821,0.688,-0.9992,-0.7543,-0.3362,1.2467,1.947,-0.8692,2.1542,1.7466,3.0961,-0.8426,-0.6595,2.9048,-0.2055,7.8926
1988.333333,-3.2861,-2.5909,-3.4218,-2.8981,-1.8951,-0.0554,-1.4372,-2.3862,-2.644,-2.6163,0.3642,-1.2866,-1.301,1.0887,-0.1528,-1.1339,-4.717,1.0862,-0.1207,-0.1748,1.7645,1.4224,0.3089,-1.3385,0.6089,-1.8656,2.464,2.6954,1.784,1.9236,1.5985,4.9842
1988.416667,4.2334,7.8441,9.18,8.1884,5.4216,7.2198,9.4216,6.3385,6.7311,5.7731,4.754,4.984,5.0223,8.3442,6.6119,9.4014,4.1897,4.7476,4.579,4.7149,5.5539,6.2186,8.4776,5.7594,3.9312,3.7049,2.8567,9.3596,4.6913,1.8548,3.774,7.9534
1988.5,-0.8298,-1.8415,-3.9221,-2.3843,-2.3367,-1.3487,0.2784,0.9941,0.4272,-0.2004,-0.2265,2.923,0.5152,0.0954,-0.1741,0.1935,-0.6934,-5.538,-2.2817,-0.662,-1.9322,-0.7386,-1.5869,-1.7021,-0.4833,0.7633,-0.4222,0.493,0.3013,0.1922,0.1116,0.7467
1988.583333,-4.1063,-5.6252,-3.4624,-3.8413,-2.9421,-2.8347,-2.0589,-0.9107,-2.1801,-1.765,0.1599,1.6651,-3.983,-0.6154,-0.1022,-0.5223,-2.9065,-7.3375,-4.4988,-1.8964,-3.1756,-6.4926,-2.7397,-3.6698,-1.2215,-0.8865,-2.6101,-2.8013,-0.111,-2.6595,-1.5687,-3.2022
1988.666667,0.6298,3.6197,3.0663,2.9719,0.6746,3.5436,3.1565,2.3921,0.6972,1.9389,2.5711,5.5759,2.0741,4.4037,5.3444,3.2698,0.5223,4.2453,6.089,5.7021,3.3537,2.4169,4.9439,5.4517,3.444,1.6745,3.6493,4.7571,4.0273,2.6615,3.0987,8.2321
1988.75,-3.2785,-3.2992,-1.5599,-1.368,-0.6735,-1.6549,-0.6564,0.8465,-1.4104,0.2747,1.3232,0.7857,-2.2013,1.9846,5.8342,-0.9205,-2.6525,-1.3162,0.8194,1.9029,1.4608,4.0017,3.4833,6.083,0.361,1.329,1.7821,1.3282,1.8032,4.8651,3.4128,-2.1398
1988.833333,-5.3143,-4.2731,-2.6506,-3.5974,-1.8474,-3.0842,-1.6219,-3.7709,-2.5314,-2.3212,-2.2771,-2.7065,-2.1051,-2.6021,-2.4263,-2.1864,-0.7001,-5.1694,-0.7671,-2.0173,-1.822,-2.3149,-0.6771,-1.507,-2.1389,-2.311,-1.7637,-0.0387,-1.2459,-0.0205,-1.0098,2.3796
1988.916667,1.9285,5.0081,4.4607,3.9803,6.6655,3.7508,2.5088,4.2771,4.8748,4.0365,3.9457,3.8322,4.3163,1.9872,2.5068,1.923,2.7869,6.4959,1.2414,2.9364,2.8864,2.7284,1.8094,2.7441,1.0672,1.5514,2.0984,-0.0214,0.8577,0.407,0.9352,-0.9045
1989,8.0721,3.7387,5.2752,3.3724,2.7341,4.3624,3.9504,4.8584,5.6613,3.8279,4.8771,3.7722,7.9262,5.3831,3.7459,7.6668,10.2599,6.8222,7.5036,7.1354,5.4243,6.6403,7.4166,5.4849,5.7066,5.7289,7.3996,6.055,6.9417,6.8069,8.1426,7.0277
1989.083333,-0.3852,0.2973,0.6331,0.5479,1.1585,-1.0721,2.2079,0.0772,1.075,0.8287,2.6254,0.231,1.5078,2.6255,-0.6926,0.5092,-1.9422,-2.2875,-3.2552,-2.4368,-3.3178,-3.6458,-1.5854,0.4517,0.1621,-2.9983,-1.3714,-1.9573,-0.9644,-2.0091,-1.2037,-5.1966
1989.166667,2.6987,2.9882,2.2777,2.5977,4.2298,2.6007,2.6684,3.4779,2.3739,2.1433,3.6646,2.9279,3.6168,2.8571,6.8414,1.3838,2.5396,-3.1391,1.1521,3.4063,4.4822,-2.5515,2.9869,2.2216,3.3237,0.5879,5.2751,0.7235,1.9583,2.8091,1.476,12.5723
1989.25,2.577,4.3585,4.6841,5.8051,4.8489,2.9273,6.3202,3.521,4.016,3.1458,3.8966,4.6445,3.9586,4.0574,4.9912,2.0895,5.8503,6.9786,7.0989,5.6481,4.2263,5.5442,5.6953,3.181,6.5014,2.6637,7.3818,2.4766,4.6968,3.6311,3.1198,3.5015
1989.333333,2.3217,4.6148,4.3606,5.6254,6.4447,3.1448,3.8457,2.7682,1.9803,3.7907,4.8612,3.0672,3.8914,2.4388,4.5098,4.4699,2.9463,2.9291,5.751,4.5403,4.4566,2.0084,4.739,2.4922,4.1469,2.3436,5.1587,6.5005,4.5922,3.6063,3.07,4.9473
