wage,abil,educ,ne,nc,west,south,exper,motheduc,fatheduc,brkhme14,sibs,urban,ne18,nc18,south18,west18,urban18,tuit17,tuit18
5.008013,5.353204,19,0,0,0,1,2,12,14,1,2,1,0,1,0,0,1,8.413321,8.870226
12.10165,3.42473,17,0,0,0,1,8,12,12,0,1,1,0,1,0,0,1,5.556623,5.556623
9.523809,4.417848,17,0,1,0,0,5,12,16,0,2,1,0,1,0,0,1,8.836112,8.413321
7.317073,3.418483,14,0,1,0,0,12,10,12,1,3,0,0,0,1,0,1,9.838986,9.838986
6.449012,4.659421,19,1,0,0,0,3,18,18,0,2,1,0,1,0,0,1,8.836112,8.413321
18.4182,4.832063,15,0,1,0,0,8,18,15,0,2,1,0,1,0,0,1,9.838986,8.836112
9.818182,4.227926,16,0,1,0,0,5,16,15,0,2,1,0,1,0,0,1,7.438104,6.742574
5.094614,-0.4458845,14,0,0,1,0,11,14,20,0,3,0,0,1,0,0,1,9.838986,9.838986
16.82692,3.06812,15,0,0,1,0,12,13,18,0,2,1,0,1,0,0,1,9.838986,9.838986
23.48485,3.224427,14,0,0,0,1,11,13,18,0,2,1,0,1,0,0,1,9.838986,9.838986
7.367073,2.505338,13,0,0,0,1,8,13,12,0,2,1,0,1,0,0,1,8.413321,8.870226
26.92308,5.12265,15,0,1,0,0,7,12,17,0,4,1,0,1,0,0,1,8.836112,8.413321
11.21795,4.487939,15,0,1,0,0,5,12,17,0,4,0,0,1,0,0,1,8.870226,9.018834
10.57692,2.783283,11,0,1,0,0,10,14,16,0,1,1,0,1,0,0,1,8.413321,8.870226
18.65385,4.187583,16,0,1,0,0,5,17,14,0,1,1,0,1,0,0,1,8.413321,8.870226
11.1346,5.060088,15,0,1,0,0,7,12,16,0,4,1,0,1,0,0,1,8.836112,8.413321
7.522115,3.815756,15,0,1,0,0,8,12,12,0,0,1,0,1,0,0,1,8.836112,8.413321
31.5856,4.348052,19,0,1,0,0,8,14,16,0,3,1,0,1,0,0,1,11.28037,11.28037
18.02885,4.382019,16,0,0,1,0,5,15,16,0,3,1,0,1,0,0,1,8.413321,8.870226
6.811989,3.766876,15,0,1,0,0,11,12,12,1,1,1,0,1,0,0,1,9.838986,9.838986
13.27477,5.534364,15,0,1,0,0,6,12,12,1,1,1,0,1,0,0,1,8.870226,9.018834
18.18182,2.661043,17,0,1,0,0,6,16,16,0,1,1,0,1,0,0,1,8.836112,8.413321
4.663212,-1.78736,11,0,1,0,0,13,12,16,0,1,1,0,1,0,0,1,9.838986,8.836112
9.462759,2.493904,12,0,1,0,0,12,13,20,0,4,1,0,1,0,0,1,9.838986,9.838986
6.31579,1.127919,15,0,0,1,0,6,16,16,0,1,1,0,0,1,0,1,5.753662,7.875604
6.471581,2.1619,12,0,0,0,1,10,12,16,0,6,0,0,0,1,0,1,7.879335,7.933977
13.46154,3.899828,16,0,0,0,1,4,16,18,0,2,1,0,0,1,0,1,8.091086,9.07529
7.751938,0.5736873,12,0,0,0,1,12,12,11,0,4,1,0,0,1,0,1,8.355827,7.879335
17.14579,2.90544,14,0,0,0,1,8,12,10,0,2,1,0,0,1,0,1,7.260242,7.140578
21.63461,4.851764,17,0,0,0,1,5,14,11,0,2,1,0,0,1,0,1,7.140578,7.281978
24.18155,3.941546,15,0,0,0,1,9,16,17,0,2,1,0,0,1,0,1,7.582914,7.582914
7.551942,1.377228,12,0,0,0,1,9,12,8,0,0,1,0,0,1,0,1,5.753662,7.875604
5.338078,0.3095799,12,0,0,0,1,14,12,10,0,4,0,0,0,1,0,1,6.26687,6.26687
9.375,0.3953786,10,0,1,0,0,11,10,12,0,4,1,0,0,1,0,1,5.753662,7.875604
14.42308,2.374173,12,0,0,0,1,14,12,12,0,2,1,0,0,1,0,1,6.26687,6.26687
12.5,2.539531,15,0,0,0,1,5,16,12,0,3,1,0,0,1,0,1,5.753662,7.875604
11.30491,-0.1146868,12,0,0,0,1,9,16,16,0,1,1,0,0,1,0,1,6.922371,7.141676
7.352941,-0.1018016,9,0,0,0,1,13,11,4,1,4,1,0,0,1,0,1,7.597932,7.35546
10.5042,-3.476701,12,0,0,0,1,8,9,12,0,2,1,0,0,1,0,1,7.141676,7.384336
9.88764,3.696931,12,0,0,0,1,11,12,12,1,2,1,0,0,1,0,1,7.833584,7.597932
14.04715,0.1083706,12,0,0,0,1,8,12,12,0,5,1,0,0,1,0,1,6.922371,7.141676
15.67591,2.636867,12,0,0,0,1,12,14,14,0,3,1,0,0,1,0,1,7.833584,7.597932
17.30769,0.4948635,12,0,0,0,1,8,12,14,0,3,1,0,0,1,0,1,6.922371,7.141676
9.732824,-1.679274,9,0,0,0,1,16,9,10,0,7,1,0,0,1,0,1,7.833584,7.833584
4.807693,-3.084138,8,0,0,0,1,14,10,12,0,7,1,0,0,1,0,1,7.597932,7.35546
12.42236,2.448388,11,0,0,0,1,14,7,7,0,5,1,1,0,0,0,1,7.833584,7.833584
15.44692,2.50315,13,0,0,0,1,8,14,13,0,2,1,0,0,1,0,1,6.922371,7.141676
18.95735,4.187627,17,0,0,0,1,3,13,17,0,2,1,0,0,1,0,1,6.922371,7.141676
12.01923,3.955591,15,0,0,0,1,9,12,14,0,1,1,0,0,1,0,1,7.833584,7.597932
16.11635,4.017722,16,0,0,0,1,5,14,16,1,2,0,0,0,1,0,1,7.35546,6.922371
12.98701,4.360232,17,0,0,0,1,5,12,9,0,3,1,0,0,1,0,1,7.35546,6.922371
12.19512,1.413654,9,0,0,0,1,14,12,12,0,2,1,0,0,1,0,1,7.833584,7.597932
24.54874,3.676512,12,0,0,0,1,9,12,12,0,2,1,0,0,1,0,1,7.35546,6.922371
8.653846,4.090477,12,0,0,0,1,8,12,12,0,1,1,0,0,1,0,1,6.922371,7.141676
8.948545,2.028693,12,1,0,0,0,11,10,12,0,7,0,0,0,1,0,1,7.597932,7.35546
1.102362,-2.486755,8,1,0,0,0,14,10,12,0,7,1,0,0,1,0,1,7.35546,6.922371
9.852217,3.315797,16,0,0,0,1,11,12,12,0,1,0,0,0,1,0,1,5.26417,5.26417
14.7929,1.045063,15,0,0,0,1,8,12,12,0,2,1,0,0,1,0,1,5.065289,5.355436
31.49606,2.555026,13,0,0,0,1,14,15,14,0,1,1,0,0,1,0,1,5.26417,5.26417
4.901961,0.3863315,12,0,0,0,1,12,12,8,1,2,1,0,0,1,0,0,5.26417,5.26417
7.932693,1.310053,11,0,0,0,1,13,10,8,0,5,1,0,0,1,0,0,5.26417,5.26417
5.357143,-3.037923,12,0,0,0,1,11,12,7,1,4,1,0,0,1,0,1,5.26417,5.065289
10.09615,2.332951,12,0,0,0,1,9,11,8,0,0,0,0,0,1,0,1,6.293069,6.520659
8.653846,-1.710975,9,0,0,0,1,19,8,6,0,8,1,0,0,1,0,1,5.26417,5.26417
13.70192,3.669851,13,0,0,0,1,10,12,12,1,3,1,0,0,1,0,1,5.065289,5.355436
11.42857,1.438578,12,0,0,0,1,14,12,16,0,3,1,0,0,1,0,1,5.26417,5.26417
6.730769,2.444202,13,0,0,0,1,9,6,6,0,4,1,0,0,1,0,1,5.065289,5.355436
6.25,-3.162461,12,0,0,0,1,8,6,6,0,4,1,0,0,1,0,1,6.293069,6.520659
6.730769,-3.501814,9,0,0,0,1,12,11,12,1,3,1,0,0,1,0,1,5.355436,6.293069
7.692307,1.072689,9,0,0,0,1,13,11,10,0,1,1,0,0,1,0,1,5.065289,5.355436
10.71429,-2.674628,11,0,0,0,1,9,12,13,1,1,1,0,0,1,0,1,6.293069,6.520659
13.30882,-0.0131487,10,0,0,0,1,11,13,12,1,1,1,0,1,0,0,1,5.504197,5.708711
10.11463,-0.1021442,12,0,0,0,1,12,14,14,0,1,1,0,0,1,0,0,5.26417,5.065289
7.323107,0.4295396,12,0,0,0,1,9,12,12,0,0,1,0,0,1,0,1,6.293069,6.520659
20.04454,1.302239,15,0,0,0,1,8,16,14,1,1,1,0,0,1,0,1,5.26417,5.065289
8.037825,1.395311,12,0,0,0,1,13,12,12,0,1,1,0,0,1,0,1,5.26417,5.26417
14.90385,3.910789,15,0,0,0,1,8,12,13,0,5,1,0,0,1,0,1,5.065289,5.355436
12.65823,3.374548,20,0,0,1,0,5,19,6,1,3,1,0,0,1,0,1,7.102453,7.102453
3.937008,0.3987138,12,0,0,0,1,10,12,15,0,0,1,0,0,1,0,1,5.534296,5.272789
21.73913,-1.027223,10,0,0,1,0,16,12,7,0,3,1,0,0,0,1,1,6.057975,6.057975
10.46931,1.822416,12,0,0,0,1,11,10,16,0,2,0,0,0,1,0,1,5.534296,5.272789
13.66743,4.192024,13,0,0,0,1,13,14,12,0,3,1,0,0,1,0,1,6.057975,6.057975
7.596961,0.3478397,12,0,0,0,1,13,12,12,0,3,1,0,0,1,0,1,6.057975,6.057975
17.62712,2.607452,12,0,0,0,1,14,14,12,0,3,1,0,0,1,0,1,5.272789,4.779735
10.57269,0.9850828,12,0,1,0,0,10,12,12,0,5,1,0,1,0,0,1,8.367102,7.785217
12.7,3.135793,13,0,0,0,1,10,16,14,0,2,1,0,0,1,0,1,5.534296,5.272789
14.22925,1.640435,13,0,0,1,0,10,9,11,0,6,1,0,0,1,0,1,5.534296,5.272789
14.42308,2.310802,14,0,1,0,0,9,15,15,1,2,1,0,0,1,0,1,6.057975,5.534296
3.004808,1.896086,8,0,0,0,1,18,12,10,0,0,1,0,0,1,0,1,6.057975,6.057975
3.793627,3.432107,13,0,0,0,1,14,12,15,0,4,1,0,0,1,0,1,2.088957,2.088957
13.63636,-0.5287266,6,0,0,0,1,19,10,12,0,1,1,0,1,0,0,1,2.088957,2.088957
7.692307,-1.521156,8,0,0,0,1,14,6,5,1,6,0,0,0,1,0,1,4.13228,3.895709
12.82051,2.467138,12,0,0,0,1,13,12,12,1,6,1,0,0,1,0,1,2.088957,2.088957
13.84615,1.204311,14,0,0,0,1,7,9,12,1,3,1,0,0,1,0,1,3.895709,3.810777
24.47552,3.388738,15,0,0,0,1,6,12,15,0,2,1,0,0,1,0,1,4.13228,3.895709
12.63538,1.140856,12,0,0,0,1,12,12,18,0,4,1,0,0,1,0,1,2.088957,2.088957
16.88488,4.257565,15,0,0,0,1,7,12,12,1,5,1,0,0,1,0,1,2.251239,4.13228
14.90385,2.204875,15,0,0,0,1,6,12,12,1,3,1,0,0,1,0,1,4.13228,3.895709
19.14894,4.384425,14,0,0,1,0,9,12,16,0,1,1,0,0,1,0,1,2.088957,2.251239
3.214286,4.081058,12,0,0,1,0,8,12,12,1,4,1,0,0,0,1,1,3.655973,4.205968
14.42308,2.427064,10,0,0,1,0,16,12,12,0,2,1,0,0,0,1,1,3.049876,3.049876
11.25,-2.691107,14,0,0,1,0,9,12,11,0,1,1,0,0,0,1,1,2.851569,3.702523
7.09707,2.645752,15,0,0,1,0,9,14,11,0,6,1,0,0,0,1,1,3.049876,3.049876
4.676259,0.9909132,11,0,0,1,0,11,12,10,1,6,1,0,0,0,1,1,2.851569,3.702523
11.39423,-0.8327028,11,0,0,1,0,14,11,11,0,2,1,0,0,0,1,1,3.049876,3.049876
3.674312,-5.468668,12,0,0,1,0,14,12,10,0,1,1,0,0,0,1,1,3.049876,3.049876
6.979866,1.922901,12,0,0,1,0,10,16,16,0,2,1,0,0,0,1,1,3.702523,3.655973
13.40782,2.7422,11,0,0,1,0,9,13,12,1,1,1,0,0,0,1,1,3.655973,4.205968
5.3125,-2.80877,8,0,1,0,0,12,14,12,1,4,1,0,1,0,0,1,8.870226,9.018834
22.05882,2.878214,12,0,1,0,0,14,17,12,0,1,0,0,1,0,0,1,3.049876,3.049876
18.13099,3.581741,15,0,0,1,0,12,12,12,0,3,1,0,0,0,1,1,3.049876,3.049876
19.23077,3.321259,15,0,0,0,1,13,10,8,0,3,1,0,1,0,0,1,3.049876,3.049876
5.274725,4.073553,12,0,1,0,0,12,8,7,1,3,0,0,0,0,1,1,3.049876,2.851569
21.84874,-1.929841,12,0,0,1,0,13,12,15,0,4,1,0,0,0,1,1,3.049876,3.049876
11.85897,2.850706,13,0,0,1,0,14,12,20,1,9,1,0,0,0,1,1,3.049876,3.049876
7.073386,4.871014,17,0,0,1,0,5,16,12,0,3,1,0,0,0,1,1,8.048181,7.35546
10,2.799255,12,0,0,1,0,11,16,17,0,3,1,0,0,0,1,1,7.958922,8.048181
67.30769,2.379045,12,0,0,1,0,15,12,12,0,3,1,0,0,0,1,1,7.958922,7.958922
19.28471,-0.1549712,11,0,0,1,0,16,12,12,0,6,1,0,0,0,1,0,7.958922,7.958922
12.50558,3.337371,16,0,0,1,0,7,16,16,0,3,1,0,0,0,1,1,7.958922,8.048181
15.68627,1.711854,15,0,0,1,0,7,12,12,0,3,1,0,0,0,1,1,0,0
24.03846,4.193917,15,0,0,1,0,11,16,0,0,0,1,0,0,0,1,1,0,0
24.54545,2.312864,11,0,0,1,0,9,13,9,0,1,1,0,0,0,1,1,0.4102407,0.4102407
4.411765,1.768624,12,0,0,1,0,14,16,16,1,3,0,0,0,0,1,1,0,0
17.30769,0.0125134,12,0,0,1,0,12,14,12,1,2,1,0,0,0,1,1,0,0
15.04011,-2.460068,14,0,0,1,0,14,12,16,0,4,1,0,0,0,1,1,0,0
6.730769,-1.376388,10,0,0,1,0,12,16,14,0,2,1,0,0,0,1,1,0,0
14.13428,1.177322,12,0,0,1,0,10,12,12,1,1,1,0,0,0,1,1,0,0.4102407
17.00368,2.786624,13,0,0,1,0,13,12,16,0,2,1,0,0,0,1,1,0,0
16.36661,3.160087,19,0,0,1,0,2,12,12,1,1,1,0,0,0,1,1,0,0.4102407
4.194261,-0.6696897,10,0,1,0,0,14,9,14,1,4,1,0,1,0,0,1,7.582914,7.582914
12,1.581274,12,0,0,1,0,9,9,13,1,4,1,0,0,0,1,1,0,0.4102407
5.494505,-0.9046763,13,0,0,1,0,9,7,13,0,2,1,0,0,0,1,1,0,0.4102407
5.128205,0.5165263,7,0,0,1,0,13,7,13,0,2,1,0,0,0,1,1,0.4102407,0.4102407
5.604395,-3.978225,10,0,0,1,0,13,12,16,0,4,1,0,0,0,1,1,0,0
14.95726,1.196812,16,0,0,1,0,11,16,18,0,3,1,0,0,0,1,1,0,0
9.230769,4.486663,13,0,0,1,0,8,13,20,0,0,1,0,0,0,1,1,0,1.310876
12.7924,3.445815,13,0,0,1,0,13,15,16,0,0,1,0,0,0,1,1,0,0
8.173077,3.464914,14,0,0,1,0,6,16,12,0,3,1,0,0,0,1,1,0.4102407,0.4102407
9.659091,1.581062,15,0,0,1,0,9,12,12,0,2,1,0,0,0,1,1,0,0
12.01923,1.633289,12,0,0,1,0,10,12,12,1,4,1,0,0,0,1,1,0,0
2.112676,1.550938,12,0,0,1,0,15,15,16,1,5,1,0,0,0,1,1,0,0
18.25726,3.716156,16,0,0,1,0,8,15,18,0,1,1,0,0,0,1,1,0,0
11.05769,4.888575,14,0,0,1,0,12,10,8,0,1,1,0,0,0,1,1,6.392202,6.392202
9.289618,-0.8531879,16,0,0,1,0,7,12,12,1,1,1,0,0,0,1,1,5.740658,5.05791
23.07692,1.272874,11,0,0,1,0,17,12,12,0,4,1,0,0,0,1,1,6.392202,6.392202
13.04348,0.6504448,12,0,0,1,0,12,12,12,0,5,1,0,0,0,1,1,6.392202,6.392202
16.00753,3.751329,15,0,0,1,0,6,12,8,0,2,1,0,0,0,1,1,5.05791,7.057223
11.74497,3.991864,15,0,0,1,0,11,12,7,0,3,1,0,0,0,1,0,6.392202,6.392202
5.263158,2.828778,14,0,0,1,0,7,12,12,0,1,1,0,0,0,1,1,7.057223,7.325157
17.78846,1.821223,12,0,0,1,0,11,10,12,0,0,1,0,0,0,1,1,6.392202,5.740658
15.31729,3.836093,12,0,0,1,0,11,12,12,1,3,1,0,0,0,1,1,6.392202,5.740658
12.46494,3.077042,12,0,0,1,0,12,12,11,1,10,1,0,0,0,1,1,6.392202,6.392202
8.704062,0.4711927,13,0,0,1,0,12,12,13,0,2,0,0,0,0,1,1,6.392202,6.392202
10.57692,-0.2440587,12,0,0,1,0,12,12,12,0,2,1,0,0,0,1,1,6.392202,6.392202
23.07692,2.124245,12,0,0,1,0,9,9,11,0,1,1,0,0,0,1,1,5.05791,7.057223
10.13513,3.835923,12,0,0,1,0,11,12,12,0,3,1,0,0,0,1,1,6.392202,5.740658
13.61039,2.961006,9,0,0,1,0,11,8,13,0,10,1,0,0,0,1,1,7.057223,7.325157
8.050315,3.928393,12,0,0,1,0,8,13,8,0,2,1,0,0,0,1,1,7.057223,7.325157
9.927798,1.509227,12,0,0,1,0,11,13,12,0,2,1,0,0,0,1,1,6.392202,5.740658
12.5,-0.9957402,12,0,0,1,0,16,12,12,0,3,1,0,0,0,1,1,6.392202,6.392202
9.708738,4.300509,15,0,1,0,0,11,15,20,0,2,1,0,1,0,0,1,6.392202,6.392202
17.30769,2.157118,15,0,0,1,0,11,14,16,0,3,1,0,1,0,0,1,6.392202,6.392202
25.06266,4.742486,19,0,0,0,1,5,12,10,1,2,1,0,0,0,1,0,0,0
6.618134,3.739086,11,0,0,1,0,12,12,12,1,2,1,0,0,0,1,1,0,0
1.470588,-4.354986,9,0,0,1,0,11,10,10,1,5,1,0,0,0,1,1,0.4102407,0.4102407
16.77852,2.415897,12,0,0,1,0,11,8,8,1,3,1,0,0,0,1,1,0,0
10.89744,-0.2794351,12,0,0,1,0,8,12,10,0,1,1,0,0,0,1,1,0.4102407,0.4102407
19.46903,1.315839,12,0,0,1,0,10,13,15,0,1,1,0,0,0,1,1,4.205968,4.205968
17.56866,0.7770594,12,0,0,1,0,13,12,12,0,3,1,0,0,0,1,1,0,0
8.183306,0.5144786,14,0,0,0,1,10,12,16,0,0,1,0,0,0,1,1,0,0
9.11271,1.145589,12,0,0,1,0,12,11,10,1,8,1,0,0,0,1,1,0,0
18.19889,4.489942,15,1,0,0,0,9,12,16,0,1,1,1,0,0,0,1,11.15503,11.15503
13.42593,2.807076,13,1,0,0,0,10,16,20,0,4,1,1,0,0,0,1,11.15503,10.20562
6.641366,1.912947,16,1,0,0,0,7,8,8,0,2,1,1,0,0,0,1,10.20562,9.867887
18.79699,2.236904,15,1,0,0,0,9,12,12,0,2,1,1,0,0,0,1,11.15503,10.20562
7.895878,-0.9496197,14,1,0,0,0,6,12,16,0,2,1,1,0,0,0,1,9.769236,9.343459
9.983361,-5.344852,12,1,0,0,0,15,10,9,0,4,1,1,0,0,0,1,11.15503,11.15503
13.46154,4.740629,12,1,0,0,0,11,12,12,0,2,1,1,0,0,0,1,10.20562,9.867887
12.36264,2.692653,12,0,0,0,1,12,12,12,0,1,1,1,0,0,0,1,11.15503,10.20562
17.30769,2.485309,13,0,0,0,1,9,12,16,0,1,1,1,0,0,0,1,9.867887,3.895709
24.54545,3.818376,16,0,0,0,1,9,16,16,0,1,1,1,0,0,0,1,10.34033,10.34033
29.4861,0.3750928,15,1,0,0,0,7,12,16,0,1,1,1,0,0,0,1,9.867887,9.769236
11.40512,2.610919,15,1,0,0,0,6,14,12,0,1,1,1,0,0,0,1,9.769236,9.343459
19.60089,2.916632,14,0,0,0,1,10,13,14,0,3,1,1,0,0,0,1,11.15503,10.20562
21.54858,2.81164,12,1,0,0,0,13,12,16,0,2,1,1,0,0,0,1,11.15503,11.15503
24.10714,3.94481,13,1,0,0,0,8,10,15,0,2,1,1,0,0,0,1,9.867887,9.769236
20.03205,1.862335,13,1,0,0,0,12,11,16,0,2,1,1,0,0,0,1,11.15503,11.15503
20.67308,3.749703,12,0,1,0,0,8,12,14,0,2,1,0,1,0,0,1,7.356897,7.748579
10.36036,4.144054,15,1,0,0,0,11,12,12,0,1,1,1,0,0,0,0,11.15503,11.15503
10.34173,-2.154901,12,1,0,0,0,13,12,12,0,2,1,1,0,0,0,0,11.15503,11.15503
26.08696,0.4647643,12,0,1,0,0,13,12,11,1,3,0,0,1,0,0,1,10.34033,10.34033
18.26923,1.675981,12,0,1,0,0,16,12,9,0,5,0,0,1,0,0,1,10.34033,10.34033
18.80878,3.798855,20,1,0,0,0,7,10,10,0,3,1,0,1,0,0,1,10.34033,10.34033
5.692307,1.112777,12,0,1,0,0,12,12,12,0,1,0,0,1,0,0,1,10.34033,9.755371
2.98103,1.485905,13,0,1,0,0,13,10,10,0,3,0,0,1,0,0,1,10.34033,10.34033
7.719298,-1.464006,11,0,1,0,0,14,12,10,0,5,1,0,1,0,0,1,10.34033,10.34033
3.311258,-0.7991784,12,0,1,0,0,10,12,10,0,5,0,0,1,0,0,1,9.755371,10.82658
6.342105,-1.611459,9,0,1,0,0,12,10,12,1,1,0,0,1,0,0,1,12.36138,12.25094
9.868421,1.383306,12,0,1,0,0,8,12,12,0,0,0,0,1,0,0,1,12.36138,12.25094
10.09615,-0.8142194,12,0,1,0,0,11,8,8,0,5,0,0,1,0,0,1,10.34033,9.755371
8.333333,-1.4088,10,0,1,0,0,14,10,10,0,2,0,0,1,0,0,0,10.34033,9.755371
12.2093,2.67804,12,0,1,0,0,9,11,8,1,6,0,0,1,0,0,1,10.82658,12.36138
10.77586,1.779292,12,0,1,0,0,10,12,12,0,3,0,0,1,0,0,1,9.755371,10.82658
11.53846,0.4192285,12,0,1,0,0,14,12,12,0,0,0,0,1,0,0,1,10.34033,10.34033
8.318264,0.7590529,11,0,1,0,0,13,12,12,0,3,1,0,1,0,0,1,10.34033,10.34033
7.249879,2.193079,12,0,1,0,0,9,12,12,0,3,1,0,1,0,0,1,12.36138,12.25094
13.08411,4.495556,16,0,1,0,0,10,12,12,0,2,1,0,1,0,0,1,10.34033,10.34033
9.406355,2.355805,12,0,1,0,0,9,12,10,0,3,0,0,0,1,0,1,6.922371,12.25094
19.46247,0.8800041,12,0,1,0,0,16,12,12,0,2,0,0,1,0,0,0,10.34033,10.34033
7.5,-1.91321,7,0,1,0,0,15,9,9,1,8,0,0,1,0,0,1,10.82658,12.36138
6.030702,-1.416236,12,0,1,0,0,10,10,8,0,4,1,0,1,0,0,1,9.755371,10.82658
2.613396,-3.315904,10,0,1,0,0,10,6,4,0,1,1,0,1,0,0,1,12.57115,13.08366
3.265306,-3.304939,9,0,1,0,0,17,12,7,0,11,1,0,1,0,0,0,14.16312,14.16312
10.55313,0.2190547,12,0,1,0,0,13,12,12,0,4,1,0,1,0,0,1,14.16312,14.16312
15.16503,1.548668,12,0,1,0,0,10,12,12,0,4,1,0,1,0,0,1,13.9952,13.12412
11.53846,-0.7434423,12,0,1,0,0,16,12,12,0,6,1,0,1,0,0,0,14.16312,14.16312
13.49765,3.8426,15,0,0,0,1,6,12,12,0,3,1,0,1,0,0,1,13.12412,12.57115
8.124577,3.155222,13,0,1,0,0,10,12,8,0,1,1,0,1,0,0,1,13.9952,13.12412
10.81731,1.612612,12,0,1,0,0,13,12,8,0,1,1,0,1,0,0,0,14.16312,14.16312
10.70654,4.004174,12,0,1,0,0,12,8,11,0,7,1,0,1,0,0,1,14.16312,14.16312
17.55137,4.178867,15,0,1,0,0,6,8,8,1,6,1,0,1,0,0,1,12.57115,13.08366
6.666667,2.042126,12,0,1,0,0,13,12,12,0,4,1,0,1,0,0,0,14.16312,14.16312
11.85567,2.822931,12,0,0,0,1,11,12,8,0,3,1,0,1,0,0,1,13.9952,13.12412
12.53482,3.536733,14,0,1,0,0,9,13,17,0,4,0,0,1,0,0,1,9.692757,9.417682
15.67091,4.40874,16,0,1,0,0,6,13,18,0,4,1,0,1,0,0,1,8.826549,9.349703
24.03846,4.072744,15,0,1,0,0,5,13,16,0,4,1,0,1,0,0,1,9.349703,10.44435
7.532957,3.820945,16,0,1,0,0,4,13,16,0,4,1,0,1,0,0,1,9.349703,13.08366
15.38461,4.59978,13,0,1,0,0,11,9,12,0,2,1,0,1,0,0,1,9.692757,9.417682
5.952381,-0.5217562,10,0,1,0,0,17,12,12,0,8,0,0,1,0,0,1,9.692757,9.692757
5.39643,3.575404,15,0,1,0,0,7,12,10,1,2,1,0,1,0,0,1,8.826549,9.349703
4.955401,-1.420693,12,0,1,0,0,8,12,10,0,3,1,0,1,0,0,1,10.44435,10.25602
30.43478,3.535239,13,0,1,0,0,9,12,12,0,1,1,0,1,0,0,1,9.417682,8.826549
22.59615,3.464338,12,0,0,0,1,13,12,12,0,1,1,0,1,0,0,1,9.692757,9.692757
7.932693,4.301142,12,0,1,0,0,13,12,12,1,8,1,0,1,0,0,0,9.692757,9.692757
2.777778,-0.3636501,12,0,1,0,0,9,12,12,1,3,1,0,1,0,0,1,8.826549,9.349703
19.71154,2.575331,14,0,1,0,0,13,12,13,1,4,1,0,1,0,0,1,9.692757,9.692757
7.826476,3.558666,16,0,0,1,0,11,14,16,0,2,1,0,1,0,0,1,9.692757,9.692757
1.373626,2.33109,12,0,1,0,0,15,11,14,0,0,1,0,1,0,0,1,9.692757,9.692757
15.95298,3.758473,14,0,1,0,0,13,12,14,0,3,0,0,1,0,0,1,9.692757,9.692757
6.666667,2.126227,12,0,0,0,1,15,12,12,0,6,1,0,1,0,0,1,14.16312,14.16312
10.33654,3.412496,12,0,1,0,0,14,12,11,1,3,1,0,1,0,0,1,9.692757,9.692757
11.53846,2.518573,12,0,1,0,0,12,13,13,0,5,1,0,1,0,0,1,9.692757,9.417682
19.44444,2.613466,14,0,1,0,0,13,12,16,0,1,1,0,1,0,0,1,9.692757,9.692757
13.0814,2.676647,15,0,1,0,0,9,12,16,1,5,0,0,1,0,0,1,9.692757,9.692757
11.46789,4.003321,15,0,1,0,0,8,12,12,0,3,0,0,1,0,0,1,9.417682,8.826549
17.04545,3.704704,15,0,1,0,0,6,12,14,0,2,1,0,1,0,0,1,9.349703,10.44435
19.23077,4.402173,15,0,1,0,0,11,12,14,0,5,1,0,1,0,0,1,9.692757,9.692757
18.11594,3.982798,15,0,1,0,0,8,12,13,0,5,1,0,1,0,0,1,9.692757,9.417682
5.407841,1.820097,12,0,0,0,1,16,12,7,0,2,0,0,0,1,0,0,6.26687,6.26687
8.75,-0.8225082,11,0,0,0,1,14,12,8,0,2,0,0,0,1,0,0,6.26687,6.26687
6.397059,0.052556,11,0,0,0,1,15,8,12,0,1,0,0,0,1,0,1,6.26687,6.26687
7.932693,-0.073386,12,0,0,0,1,14,10,9,0,6,0,0,0,1,0,0,6.26687,6.26687
8.653846,-1.633871,12,0,0,0,1,13,10,12,1,2,0,0,0,1,0,0,6.26687,6.26687
10.57692,-4.686911,8,0,0,0,1,16,11,12,1,2,0,0,0,1,0,0,6.26687,5.628096
23.69668,4.412495,17,0,0,0,1,8,16,12,0,1,1,0,0,1,0,1,6.26687,6.26687
10.61776,2.24069,12,0,0,0,1,15,12,12,0,4,0,0,0,1,0,1,6.26687,6.26687
7.172996,1.458975,12,0,0,0,1,15,12,12,0,3,0,0,0,1,0,0,6.26687,6.26687
8.741259,2.545235,16,0,0,0,1,11,12,10,0,0,0,0,0,1,0,0,6.26687,6.26687
3.289474,-3.502898,8,0,0,0,1,17,7,8,0,3,0,0,0,1,0,0,6.26687,6.26687
10.39861,2.338381,15,0,0,0,1,12,14,14,0,5,1,0,0,1,0,1,0,0
11.95219,1.247759,12,0,0,0,1,12,13,13,0,5,1,0,0,1,0,1,2.088957,2.088957
8.516483,-0.4826713,10,0,0,0,1,17,12,9,1,1,0,0,0,1,0,1,7.102453,7.102453
14.89758,3.126031,12,0,0,0,1,10,12,12,0,1,1,0,0,1,0,1,2.251239,4.13228
32.5,-2.020429,8,0,0,0,1,16,12,6,1,3,1,0,0,1,0,1,2.088957,2.088957
3.956835,-1.096032,8,0,0,0,1,13,8,8,0,9,1,0,0,1,0,1,4.13228,3.895709
6.703911,-1.887539,10,0,0,0,1,11,12,11,0,2,1,0,0,1,0,1,3.895709,3.810777
12.75964,-1.03477,12,0,0,0,1,15,12,9,0,1,1,0,0,1,0,1,2.088957,2.088957
